"","P","pm2","Alder","B.Ar","EL.Kar","EL.Kar.Original","O.Karak","O.Karak_num","BLEnergikWh","MatValg","MatValg_num","Oms.Typ","BolType","AntEiendom","EiendomAreal","VannkantGL","VegkantGL","RegLBE","RegGrunnforur","RegKulturEiendom","RegGrunnerverv","TotBoliger","BRA.Bolig","BRA.Annet","BRA.Tot","BebygdAreal","RegKulturByg","Etasje","Lopenr","Bruksareal.Enhet","AntallRom","AntallBad","AntallWC","PrivatEid","HarHeis","Etasje_num","EtasjeSeksjon","Kjokken","VannKode","Vannforsyning","AvlopsKode","Avlop","DokumentAr","YearQuarter","DokumentDato","Matrikkel","Knr","Gnr","Bnr","Snr","Bygningsnummer","GateAdresse","EiendomAdressegatenavn","EiendomAdressehusnr","EiendomAdressebokstav","BruksEnhetsNummer","Postnummer","Bygningskategori","Dokumentnr","Bygningstype","Anvendelse","Naeringsgruppe","Andelsnummer","InternIdBruksenhet","dist_cbd_km","geom"
"83",5340000,28404.2553191489,31,1989,4,"D","Yellow",3,185.15,"Tre",4,"Fritt salg","Tomannsbolig",1,"314.6",0,0,0,0,0,0,1,161,"0.0","161.0","0.0",0,1,1,188,5,1,2,1,0,2,"Hovedetasje","Kjøkken",0,"Ikke Oppgitt",0,"Ikke Oppgitt",2020,"2020Q1",2020-02-05 01:00:00,"4601/27/145/NA",4601,27,145,"0",20749954,"Klauvsteinen 33","klauvsteinen",33,NA,"H0101","5146","Småhus",2071471,"Tomannsbolig, vertikaldelt","Bolig","Bolig",11,4825580,2.7,c(-33387.77, 6731985.38)
"84",4550000,113750,17,2003,4,"D","Orange",2,163.64,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"4704.6",0,0,0,0,0,0,2,302,"0.0","302.0","0.0",0,1,1,40,2,1,1,1,0,1,"Underetasje","Kjøkken",3,"Privat innlagt",2,"Privat kloakk",2020,"2020Q2",2020-05-07 02:00:00,"4631/233/105/NA",4631,233,105,"0",19231380,"Dyrhovden 2 A","dyrhovden",2,"B","H0101","5993","Småhus",2423844,"Enebolig m/hybel/sokkelleil.","Bolig","Bolig",8,2200556,27.91,c(-19003.2, 6759006.32)
"85",4350000,29194.6308724832,22,1998,4,"D","Orange",2,176.18,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"951.4",0,0,0,0,0,0,2,221,"0.0","221.0","0.0",0,1,1,149,5,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",0,"Ikke Oppgitt",2020,"2020Q3",2020-08-07 02:00:00,"4626/150/172/NA",4626,150,172,"0",13004951,"Leirbakken 9","leirbakken",9,NA,"U0101","5382","Småhus",2845000,"Enebolig m/hybel/sokkelleil.","Bolig","Bolig",4,1318151,18.51,c(-46879.38, 6723276.29)
"86",3300000,25000,3,2017,6,"B","Orange",2,128.53,"Tre",4,"Fritt salg","Tomannsbolig",1,"523.3",0,0,0,0,0,0,1,132,"0.0","132.0","86.0",0,1,1,132,5,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q1",2020-03-13 01:00:00,"4624/73/85/NA",4624,73,85,"0",300637242,"Hegglandsdalsvegen 304 B","hegglandsdalsvegen",304,"B","H0101","5211","Småhus",2225313,"Tomannsbolig, vertikaldelt","Bolig","Bolig",4,6808143,22.5,c(-24345.1, 6713178.55)
"87",3950000,23372.7810650888,34,1986,3,"E","Yellow",3,203.09,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"1283.1",0,0,0,0,0,0,1,169,"0.0","169.0","0.0",0,1,1,169,5,1,2,1,0,2,"Hovedetasje","Kjøkken",0,"Ikke Oppgitt",0,"Ikke Oppgitt",2020,"2020Q1",2020-03-20 01:00:00,"4626/43/599/NA",4626,43,599,"0",9802266,"Nygårdsvegen 13","nygårdsvegen",13,NA,"H0101","5350","Småhus",2254560,"Enebolig","Bolig","Bolig",4,347516,10.22,c(-41774.24, 6731230.42)
"88",4350000,37500,30,1990,3,"E","Orange",2,235.47,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"207.4",0,0,0,0,0,0,1,119,"0.0","119.0","0.0",0,2,1,116,4,1,2,1,0,2,"Hovedetasje","Kjøkken",0,"Ikke Oppgitt",0,"Ikke Oppgitt",2020,"2020Q1",2020-03-04 01:00:00,"4601/43/793/NA",4601,43,793,"0",139890450,"Sanddalskollen 79","sanddalskollen",79,NA,"H0201","5225","Småhus",2185208,"Rekkehus","Bolig","Bolig",5,4949480,7.57,c(-30627.13, 6726886.69)
"89",14750000,226923.076923077,10,2012,7,"A","Lightgreen",4,73.67,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"1288.6",0,0,0,0,0,0,2,252,"0.0","252.0","185.0",0,1,1,65,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-04-29 02:00:00,"4601/13/647/NA",4601,13,647,"0",300229162,"Stavkirkevegen 13 A","stavkirkevegen",13,"A","H0102","5231","Småhus",458975,"Enebolig m/hybel/sokkelleil.","Uoppgitt","Bolig",5,6044657,5.73,c(-31562.31, 6728612.52)
"90",5370000,36283.7837837838,19,2002,5,"C","Yellow",3,137.56,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"270.8",0,0,0,0,0,0,1,148,"0.0","148.0","0.0",0,1,1,148,4,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-05-10 02:00:00,"4601/50/306/NA",4601,50,306,"0",20768371,"Kirkebirkeland 79 E","kirkebirkeland",79,"E","H0101","5227","Småhus",550828,"Rekkehus","Bolig","Bolig",5,4827825,10.32,c(-30545.37, 6724114.01)
"91",4490000,18553.7190082645,36,1985,2,"F","Orange",2,280.81,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"718.9",0,0,0,0,0,0,1,259,"0.0","259.0","0.0",0,1,1,242,5,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",0,"Ikke Oppgitt",2021,"2021Q2",2021-06-24 02:00:00,"4631/323/361/NA",4631,323,361,"0",9850635,"Juviknipa 68","juviknipa",68,NA,"H0101","5918","Småhus",769515,"Enebolig","Bolig","Bolig",2,6271261,14.01,c(-35483.81, 6747904.49)
"92",1710000,10426.8292682927,51,1969,1,"G","Red",1,404.5,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"1080.0",0,0,0,0,0,0,1,164,"0.0","164.0","0.0",0,1,1,164,5,1,1,1,0,2,"Hovedetasje","Kjøkken",0,"Ikke Oppgitt",0,"Ikke Oppgitt",2020,"2020Q3",2020-07-30 02:00:00,"4631/211/14/NA",4631,211,14,"0",176283300,"Li 31","li",31,NA,"H0101","5913","Småhus",2808067,"Enebolig","Bolig","Bolig",4,2275154,25.3,c(-25320.06, 6758723.14)
"93",3000000,30000,5,2016,6,"B","Orange",2,132.44,"Tre",4,"Fritt salg","Rekkehus/kjede",2,"153.6",0,0,0,0,0,0,1,100,"0.0","100.0","50.0",0,2,1,100,4,2,2,0,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-04-06 02:00:00,"4631/134/487/NA",4631,134,487,"0",300655685,"Vardane 190","vardane",190,NA,"H0201","5911","Småhus",391317,"Rekkehus","Bolig","Bolig",34,6964976,20.26,c(-34465.46, 6754440.9)
"94",4200000,22580.6451612903,2,2020,6,"B","Red",1,116.7,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"928.9",0,0,0,0,0,0,1,232,"0.0","232.0","141.0",0,1,1,186,5,2,2,1,0,2,"Hovedetasje","Kjøkken",3,"Privat innlagt",2,"Privat kloakk",2022,"2022Q1",2022-03-15 01:00:00,"4624/184/173/NA",4624,184,173,"0",300803920,"Kletten 38","kletten",38,NA,"H0101","5643","Småhus",289861,"Enebolig","Bolig","Bolig",4,7136662,32.3,c(-17852.2, 6705299.72)
"95",5240000,25314.0096618357,1,2019,6,"B","Orange",2,127.01,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"855.7",0,0,0,0,0,0,1,207,"0.0","207.0","254.0",0,1,1,207,5,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q1",2020-01-07 01:00:00,"4627/18/623/NA",4627,18,623,"0",300628470,"Friluftsvegen 43 B","friluftsvegen",43,"B","H0101","5310","Småhus",1952008,"Enebolig","Bolig","Bolig",8,6790395,13.89,c(-42849.97, 6743027.39)
"96",1500000,7500,10,2011,6,"B","Orange",2,113.85,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"999.2",0,0,0,0,0,0,1,200,"0.0","200.0","145.0",0,1,1,200,2,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q3",2021-09-30 02:00:00,"4626/114/209/NA",4626,114,209,"0",300040090,"Gamle Skulevegen 17","gamle skulevegen",17,NA,"H0101","5378","Småhus",1215089,"Enebolig","Bolig","Bolig",4,4882905,25.35,c(-46079.02, 6713220.09)
"97",4250000,37280.701754386,30,1991,4,"D","Yellow",3,182.33,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"132.7",0,0,0,0,0,0,1,110,"0.0","110.0","0.0",0,2,1,114,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-06-23 02:00:00,"4601/43/800/NA",4601,43,800,"0",9492992,"Sanddalskollen 95","sanddalskollen",95,NA,"H0201","5225","Småhus",759122,"Rekkehus","Bolig","Bolig",14,4808590,7.57,c(-30592.11, 6726891.01)
"98",6050000,32880.4347826087,23,1998,5,"C","Red",1,151.02,"Tre",4,"Fritt salg","Tomannsbolig",1,"504.1",0,0,0,0,0,0,1,184,"0.0","184.0","0.0",0,1,1,184,5,3,3,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-03-08 01:00:00,"4601/35/540/NA",4601,35,540,"0",20730501,"Eldsbakkane 33","eldsbakkane",33,NA,"H0101","5253","Småhus",279454,"Tomannsbolig, vertikaldelt","Bolig","Bolig",7,4769883,9.58,c(-35885.95, 6725554.52)
"99",3320000,28135.593220339,3,2018,5,"C","Orange",2,134.53,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"325.9",0,0,0,0,0,0,1,118,"0.0","118.0","82.0",0,1,1,118,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-02-11 01:00:00,"4631/212/126/NA",4631,212,126,"0",300650839,"Vahaugen 20","vahaugen",20,NA,"H0101","5913","Småhus",173186,"Enebolig","Bolig","Bolig",2,4915148,24.45,c(-24571.99, 6757605.91)
"100",4400000,45360.824742268,51,1970,3,"E","Orange",2,227.43,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"1186.6",0,0,0,0,0,0,2,175,"0.0","175.0","0.0",0,1,1,97,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-03-15 01:00:00,"4601/143/310/NA",4601,143,310,"0",139602757,"Lerums vei 43","lerums vei",43,NA,"H0101","5178","Småhus",307729,"Enebolig m/hybel/sokkelleil.","Bolig","Bolig",4,4897988,5.56,c(-37577.07, 6734634.46)
"101",4500000,27272.7272727273,37,1984,3,"E","Yellow",3,212.53,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"229.9",1,0,0,0,0,0,1,165,"0.0","165.0","0.0",0,1,1,165,4,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-04-28 02:00:00,"4601/121/688/NA",4601,121,688,"0",9423443,"Nordåsbrotet 88","nordåsbrotet",88,NA,"H0101","5235","Småhus",498379,"Rekkehus","Bolig","Bolig",6,4798388,9.84,c(-34436.02, 6724783.63)
"102",4700000,73437.5,19,2002,5,"C","Yellow",3,144.5,"Tre",4,"Fritt salg","Frittliggende enebolig",2,"1420.3",0,0,0,0,0,0,2,201,"0.0","201.0","0.0",0,1,1,64,2,1,1,1,0,1,"Underetasje","Kjøkken",2,"Tilkn. privat vannverk",2,"Privat kloakk",2021,"2021Q3",2021-08-16 02:00:00,"4626/59/202/NA",4626,59,202,"0",18643510,"Nordre Storhaugen 11","nordre storhaugen",11,NA,"U0101","5366","Småhus",999477,"Enebolig m/hybel/sokkelleil.","Bolig","Bolig",8,357340,20.86,c(-50749.87, 6743523.29)
"103",5450000,35855.2631578947,32,1989,3,"E","Orange",2,232.98,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"1325.6",0,0,0,0,0,0,2,213,"0.0","213.0","125.0",0,1,1,152,3,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-04-09 02:00:00,"4627/7/745/NA",4627,7,745,"0",9820868,"Nygjerdet 26","nygjerdet",26,NA,"H0101","5300","Småhus",404884,"Enebolig m/hybel/sokkelleil.","Bolig","Bolig",2,94232,5.94,c(-37050.07, 6737505.61)
"104",4110000,37027.027027027,36,1985,2,"F","Orange",2,262.84,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"162.4",0,0,0,0,0,0,1,111,"0.0","111.0","0.0",0,1,1,111,4,1,2,1,0,2,"Hovedetasje","Kjøkken",0,"Ikke Oppgitt",0,"Ikke Oppgitt",2021,"2021Q2",2021-04-05 02:00:00,"4601/143/664/NA",4601,143,664,"0",139933958,"Øvre Krabbedalen 1","øvre krabbedalen",1,NA,"H0101","5178","Småhus",384632,"Rekkehus","Bolig","Bolig",8,4758014,5.52,c(-37526.84, 6733781.13)
"105",2800000,22950.8196721311,97,1924,1,"G","Orange",2,439.27,"Tre",4,"Fritt salg","Annet",2,"178258.9",1,0,1,0,0,0,1,122,"0.0","122.0","0.0",0,1,1,122,5,1,1,1,0,2,"Hovedetasje","Kjøkken",3,"Privat innlagt",2,"Privat kloakk",2021,"2021Q1",2021-02-10 01:00:00,"4630/137/2/NA",4630,137,2,"0",175866140,"Bullavegen 60","bullavegen",60,NA,"H0101","5281","Småhus",170844,"Våningshus","Bolig","Bolig",11,1435992,14.61,c(-24542.49, 6746871.2)
"106",13000000,42763.1578947368,58,1964,6,"B","Yellow",3,110.01,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"2030.8",1,0,0,0,0,0,1,304,"0.0","304.0","0.0",0,1,1,304,9,3,3,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q3",2022-07-04 02:00:00,"4624/63/243/NA",4624,63,243,"0",12550154,"Austre Lurane 6","austre lurane",6,NA,"H0101","5200","Småhus",730660,"Enebolig","Bolig","Bolig",8,2352936,24.74,c(-26965.63, 6710104.14)
"107",4615000,36626.9841269841,5,2016,5,"C","Red",1,134.53,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"389.8",0,0,0,0,0,0,1,126,"0.0","126.0","77.0",0,1,1,126,4,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-06-01 02:00:00,"4627/10/964/NA",4627,10,964,"0",300451683,"Stongafjellsvegen 354","stongafjellsvegen",354,NA,"H0101","5301","Småhus",640963,"Enebolig","Bolig","Bolig",3,6438566,6.92,c(-38347.86, 6737138.04)
"108",3750000,28625.9541984733,16,2005,5,"C","Red",1,141.6,"Tre",4,"Fritt salg","Tomannsbolig",1,"576.1",0,0,0,0,0,0,1,130,"0.0","130.0","79.0",0,1,1,131,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-05-06 02:00:00,"4631/321/86/NA",4631,321,86,"0",21170143,"Dalemarka 63 A","dalemarka",63,"A","H0101","5918","Småhus",537281,"Tomannsbolig, vertikaldelt","Bolig","Bolig",8,1292081,15.47,c(-36974.98, 6748981.9)
"109",5400000,39416.0583941606,3,2018,6,"B","Yellow",3,129.59,"Tre",4,"Fritt salg","Tomannsbolig",1,"436.1",0,0,0,0,0,0,1,137,"0.0","137.0","100.0",0,1,1,137,5,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-03-09 01:00:00,"4624/51/538/NA",4624,51,538,"0",300626252,"Kuvågvegen 38 A","kuvågvegen",38,"A","H0101","5209","Småhus",285892,"Tomannsbolig, vertikaldelt","Bolig","Bolig",6,6786578,24.91,c(-28202.5, 6709714.08)
"110",4800000,29090.9090909091,62,1958,6,"B","Yellow",3,120.64,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"820.9",0,0,0,0,0,0,1,165,"0.0","165.0","84.0",0,1,1,165,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q1",2020-01-16 01:00:00,"4601/43/142/NA",4601,43,142,"0",139489381,"Midtunhaugen 66","midtunhaugen",66,NA,"H0101","5224","Småhus",1992588,"Enebolig","Bolig","Bolig",3,4889813,8.65,c(-31253.93, 6725708.93)
"111",6575000,24351.8518518519,18,2003,6,"B","Lightgreen",4,111.47,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"6733.8",0,0,0,0,0,0,1,270,"0.0","270.0","0.0",0,1,1,270,6,2,2,1,0,2,"Hovedetasje","Kjøkken",2,"Tilkn. privat vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-06-25 02:00:00,"4626/24/201/NA",4626,24,201,"0",22580264,"Landrovågen 16","landrovågen",16,NA,"H0101","5363","Småhus",775358,"Enebolig","Bolig","Bolig",4,361845,19.91,c(-51009.75, 6740341.31)
"112",7075000,38873.6263736264,32,1989,3,"E","Orange",2,215.12,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"837.6",0,0,0,0,0,0,2,273,"0.0","273.0","0.0",0,1,1,182,6,2,3,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q3",2021-09-03 02:00:00,"4601/21/1505/NA",4601,21,1505,"0",9495819,"Torvdalsveien 11 B","torvdalsveien",11,"B","H0102","5155","Småhus",1090077,"Enebolig m/hybel/sokkelleil.","Bolig","Bolig",6,4809021,7.84,c(-35265.3, 6727179)
"113",3000000,14778.3251231527,24,1995,2,"F","Green",5,266.47,"Betong",1,"Fritt salg","Frittliggende enebolig",1,"951.4",0,0,0,0,0,0,1,203,"0.0","203.0","0.0",0,1,1,203,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",0,"Ikke Oppgitt",2019,"2019Q3",2019-09-30 02:00:00,"4626/26/193/NA",4626,26,193,"0",9802681,"Barnessvingen 3","barnessvingen",3,NA,"H0101","5363","Småhus",1143618,"Enebolig","Bolig","Bolig",8,322097,18.32,c(-49390.49, 6740182.13)
"114",7250000,125000,17,2005,5,"C","Orange",2,151.27,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"816.1",0,0,0,0,0,0,2,185,"0.0","185.0","0.0",0,1,1,58,2,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q4",2022-11-01 01:00:00,"4624/44/486/NA",4624,44,486,"0",21712892,"Halhjemsmarka 280","halhjemsmarka",280,NA,"H0101","5208","Småhus",1235755,"Enebolig m/hybel/sokkelleil.","Bolig","Bolig",11,2357036,28.83,c(-29856.86, 6705572.49)
"115",6850000,53937.0078740157,16,2005,5,"C","Orange",2,151.27,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"816.1",0,0,0,0,0,0,2,185,"0.0","185.0","0.0",0,1,1,127,5,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-02-01 01:00:00,"4624/44/486/NA",4624,44,486,"0",21712892,"Halhjemsmarka 280","halhjemsmarka",280,NA,"H0101","5208","Småhus",123861,"Enebolig m/hybel/sokkelleil.","Bolig","Bolig",8,2357036,28.83,c(-29856.86, 6705572.49)
"116",7700000,24600.6389776358,34,1988,3,"E","Orange",2,212.44,"Betong",1,"Fritt salg","Frittliggende enebolig",1,"1364.7",0,0,0,0,0,0,1,313,"0.0","313.0","0.0",0,1,1,313,6,3,4,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q4",2022-11-07 01:00:00,"4601/185/101/NA",4601,185,101,"0",9472843,"Kollbudalen 76","kollbudalen",76,NA,"H0101","5124","Småhus",1260958,"Enebolig","Bolig","Bolig",6,4805328,9.72,c(-33626.43, 6743907.54)
"117",6120000,31875,20,2001,4,"D","Orange",2,161.45,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"1203.6",0,0,0,0,0,0,1,192,"0.0","192.0","0.0",0,1,1,192,7,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",2,"Privat kloakk",2021,"2021Q3",2021-09-17 02:00:00,"4631/137/191/NA",4631,137,191,"0",19236692,"Stølen 35","stølen",35,NA,"H0101","5911","Småhus",1155866,"Enebolig","Bolig","Bolig",4,2248780,18.87,c(-32981.64, 6753169.67)
"118",8850000,44472.3618090452,8,2013,5,"C","Orange",2,128.14,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"731.3",0,0,0,0,0,0,1,211,"0.0","211.0","95.0",0,1,1,199,7,2,3,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-04-15 02:00:00,"4601/37/464/NA",4601,37,464,"0",300245271,"Grunnane 68","grunnane",68,NA,"H0101","5251","Småhus",435203,"Enebolig","Bolig","Bolig",4,6072034,9.42,c(-35330.43, 6725504.84)
"119",3500000,27777.7777777778,20,2001,5,"C","Yellow",3,147.71,"Tre",4,"Fritt salg","Tomannsbolig",1,"319.5",0,0,0,0,0,0,1,126,"0.0","126.0","0.0",0,1,1,126,6,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",0,"Ikke Oppgitt",2021,"2021Q2",2021-06-04 02:00:00,"4631/318/15/NA",4631,318,15,"0",21165581,"Sagstadvegen 103 A","sagstadvegen",103,"A","H0101","5919","Småhus",668330,"Tomannsbolig, vertikaldelt","Bolig","Bolig",6,1289054,15.63,c(-35389.83, 6749584.69)
"120",6650000,39349.1124260355,15,2006,5,"C","Yellow",3,148.49,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"258.3",0,0,0,0,0,0,1,169,"0.0","169.0","0.0",0,1,1,169,5,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q3",2021-08-02 02:00:00,"4601/135/46/NA",4601,135,46,"0",23652048,"Janaveien 114","janaveien",114,NA,"H0101","5179","Småhus",941154,"Enebolig","Bolig","Bolig",5,4836243,8.31,c(-40101.55, 6732359.34)
"121",4125000,26960.7843137255,23,1998,4,"D","Orange",2,177.17,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"343.3",0,0,0,0,0,0,1,153,"0.0","153.0","0.0",0,1,1,153,5,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-04-06 02:00:00,"4631/188/716/NA",4631,188,716,"0",19230627,"Oterdalen 72","oterdalen",72,NA,"H0101","5914","Småhus",386406,"Rekkehus","Bolig","Bolig",6,2200315,17.51,c(-30584.07, 6751775.77)
"122",8100000,44021.7391304348,1,2018,6,"B","Orange",2,124.9,"Ikke Oppgitt",0,"Fritt salg","Frittliggende enebolig",1,"729.8",0,0,0,0,0,0,1,184,"0.0","184.0","165.0",0,1,1,184,5,2,3,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q3",2019-08-02 02:00:00,"4601/129/708/NA",4601,129,708,"0",300612662,"Håkonshellaveien 219 B","håkonshellaveien",219,"B","H0101","5174","Småhus",889130,"Enebolig","Bolig","Bolig",8,6758239,9.41,c(-40532.69, 6730297.88)
"123",7300000,32017.5438596491,10,2011,6,"B","Red",1,111.7,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"991.8",0,0,0,0,0,0,1,228,"0.0","228.0","115.0",0,1,1,228,6,2,3,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-04-30 02:00:00,"4601/190/155/NA",4601,190,155,"0",25607937,"Litleåsvegen 30","litleåsvegen",30,NA,"H0101","5132","Småhus",505844,"Enebolig","Bolig","Bolig",3,4772342,8.61,c(-30100.24, 6742718.77)
"124",6100000,22101.4492753623,25,1995,4,"D","Yellow",3,185.15,"Mur/tegl",2,"Fritt salg","Frittliggende enebolig",1,"477.2",0,0,0,0,0,0,2,276,"0.0","276.0","0.0",0,1,1,276,4,3,3,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-07-21 02:00:00,"4601/29/441/NA",4601,29,441,"0",9539212,"Bjørgedalen 156 B","bjørgedalen",156,"B","H0101","5141","Småhus",2772243,"Enebolig m/hybel/sokkelleil.","Bolig","Bolig",8,4816247,7.67,c(-37267.12, 6728715.93)
"125",6800000,17894.7368421053,19,2002,5,"C","Yellow",3,133.79,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"835.7",0,0,0,0,0,0,1,380,"0.0","380.0","0.0",0,1,1,380,6,3,3,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-03-16 01:00:00,"4624/8/528/NA",4624,8,528,"0",21713384,"Internatvegen 20","internatvegen",20,NA,"H0101","5212","Småhus",317420,"Enebolig","Bolig","Bolig",7,2357068,18.92,c(-27621.69, 6715922.84)
