"","P","pm2","Alder","B.Ar","EL.Kar","EL.Kar.Original","O.Karak","O.Karak_num","BLEnergikWh","MatValg","MatValg_num","Oms.Typ","BolType","AntEiendom","EiendomAreal","VannkantGL","VegkantGL","RegLBE","RegGrunnforur","RegKulturEiendom","RegGrunnerverv","TotBoliger","BRA.Bolig","BRA.Annet","BRA.Tot","BebygdAreal","RegKulturByg","Etasje","Lopenr","Bruksareal.Enhet","AntallRom","AntallBad","AntallWC","PrivatEid","HarHeis","Etasje_num","EtasjeSeksjon","Kjokken","VannKode","Vannforsyning","AvlopsKode","Avlop","DokumentAr","YearQuarter","DokumentDato","Matrikkel","Knr","Gnr","Bnr","Snr","Bygningsnummer","GateAdresse","EiendomAdressegatenavn","EiendomAdressehusnr","EiendomAdressebokstav","BruksEnhetsNummer","Postnummer","Bygningskategori","Dokumentnr","Bygningstype","Anvendelse","Naeringsgruppe","Andelsnummer","InternIdBruksenhet","dist_cbd_km","geom"
"126",5310000,37928.5714285714,31,1990,3,"E","Orange",2,224.75,"Tre",4,"Fritt salg","Tomannsbolig",3,"316.1",0,0,0,0,0,0,1,140,"0.0","140.0","0.0",0,1,1,140,5,2,2,1,0,2,"Hovedetasje","Kjøkken",0,"Ikke Oppgitt",0,"Ikke Oppgitt",2021,"2021Q2",2021-04-20 02:00:00,"4601/116/153/NA",4601,116,153,"0",139892895,"Skraneskogen 66 B","skraneskogen",66,"B",NA,"5252","Småhus",455750,"Tomannsbolig, vertikaldelt","Bolig","Bolig",4,4949723,10.67,c(-36055.93, 6724443.32)
"127",3600000,30252.1008403361,15,2006,5,"C","Red",1,139.31,"Tre",4,"Fritt salg","Tomannsbolig",1,"334.8",0,0,0,0,0,0,1,119,"0.0","119.0","0.0",0,1,1,119,4,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-03-29 02:00:00,"4624/44/550/NA",4624,44,550,"0",21721344,"Bjørnavegen 79 B","bjørnavegen",79,"B","H0101","5208","Småhus",375071,"Tomannsbolig, vertikaldelt","Bolig","Bolig",7,2359345,28.27,c(-29388.56, 6706173.23)
"128",4200000,23863.6363636364,87,1932,1,"G","Yellow",3,325.83,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"232.4",0,0,0,0,0,0,1,176,"0.0","176.0","60.0",0,1,1,176,6,3,3,1,0,2,"Hovedetasje","Ikke Oppgitt",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q3",2019-09-06 02:00:00,"4601/163/395/NA",4601,163,395,"0",139272714,"Stemmeveien 38","stemmeveien",38,NA,"H0101","5009","Småhus",1044262,"Rekkehus","Bolig","Bolig",3,4856091,2.51,c(-29931.56, 6732952.84)
"129",4700000,34558.8235294118,22,1999,5,"C","Yellow",3,149.44,"Tre",4,"Fritt salg","Blokkleilighet",2,"303.4",0,0,0,0,0,0,1,136,"0.0","136.0","0.0",0,1,1,136,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-05-11 02:00:00,"4601/143/941/NA",4601,143,941,"0",20733071,"Skålevikstølen 7 D","skålevikstølen",7,"D","H0101","5178","Småhus",560451,"Tomannsbolig, vertikaldelt","Bolig","Bolig",9,4823614,5.18,c(-37212, 6734486.77)
"130",4380000,23422.4598930481,4,2017,6,"B","Red",1,118.23,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"301.5",0,0,0,0,0,0,1,187,"0.0","187.0","100.0",0,1,1,187,5,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-03-30 02:00:00,"4626/33/656/NA",4626,33,656,"0",300574712,"Brurasteinane 12","brurasteinane",12,NA,"H0101","5360","Småhus",378653,"Rekkehus","Bolig","Bolig",5,6682450,14.07,c(-45715.52, 6731068.16)
"131",5000000,37037.037037037,3,2018,5,"C","Red",1,136.01,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"288.3",0,0,0,0,0,0,1,135,"0.0","135.0","119.0",0,1,1,135,4,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-03-19 01:00:00,"4627/10/1004/NA",4627,10,1004,"0",300544002,"Stongafjellsvegen 367","stongafjellsvegen",367,NA,"H0101","5301","Småhus",334488,"Enebolig","Bolig","Bolig",4,6616984,7.04,c(-38457.79, 6737200.32)
"132",5850000,38741.7218543046,24,1997,3,"E","Orange",2,218.57,"Tre",4,"Fritt salg","Tomannsbolig",1,"438.4",0,0,0,0,0,0,1,151,"0.0","151.0","0.0",0,1,1,151,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-04-06 02:00:00,"4601/44/842/NA",4601,44,842,"0",9572791,"Nordrevoll 29","nordrevoll",29,NA,"H0101","5223","Småhus",389185,"Tomannsbolig, vertikaldelt","Bolig","Bolig",5,6037719,8.74,c(-30934.05, 6725650.87)
"133",5700000,26267.2811059908,7,2014,5,"C","Green",5,150.35,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"1517.6",0,0,0,0,0,0,1,217,"0.0","217.0","0.0",0,1,1,217,5,2,2,1,0,2,"Hovedetasje","Kjøkken",2,"Tilkn. privat vannverk",1,"Offentlig kloakk",2021,"2021Q3",2021-08-06 02:00:00,"4624/187/27/NA",4624,187,27,"0",300408907,"Vik 90","vik",90,NA,"H0101","5643","Småhus",961499,"Enebolig","Bolig","Bolig",6,6356573,31.56,c(-17332.54, 6706396.04)
"134",3590000,32636.3636363636,5,2016,6,"B","Orange",2,128.1,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"120.3",0,0,0,0,0,0,1,110,"0.0","110.0","74.0",0,1,1,110,4,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-05-07 02:00:00,"4601/170/376/NA",4601,170,376,"0",300422360,"Litlaskarstien 107","litlaskarstien",107,NA,"H0101","5111","Småhus",543989,"Rekkehus","Bolig","Bolig",5,6382956,11.4,c(-26970.33, 6744543.22)
"135",5050000,33223.6842105263,23,1998,4,"D","Red",1,177.22,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"769.2",0,0,0,0,0,0,1,152,"0.0","152.0","0.0",0,1,1,152,5,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-03-30 02:00:00,"4627/10/527/NA",4627,10,527,"0",19712028,"Svebrotet 101","svebrotet",101,NA,"H0101","5302","Småhus",379802,"Enebolig","Bolig","Bolig",9,132308,7.77,c(-39438.53, 6736663.17)
"136",4000000,31746.0317460317,46,1976,3,"E","Yellow",3,232.72,"Tre",4,"Fritt salg","Tomannsbolig",1,"350.4",0,0,0,0,0,0,1,126,"0.0","126.0","0.0",0,1,1,126,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-06-01 02:00:00,"4624/51/186/NA",4624,51,186,"0",12535821,"Brothaugen 44","brothaugen",44,NA,"H0101","5209","Småhus",589759,"Tomannsbolig, vertikaldelt","Bolig","Bolig",11,2338737,25.45,c(-28245.07, 6709154.66)
"137",7650000,46932.5153374233,0,2019,6,"B","Orange",2,116.44,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"462.1",0,0,0,0,0,0,1,163,"0.0","163.0","183.0",0,1,1,163,5,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q2",2019-06-14 02:00:00,"4601/88/222/NA",4601,88,222,"0",300654517,"Nøttveitvegen 198","nøttveitvegen",198,NA,"H0101","5238","Småhus",676821,"Enebolig","Bolig","Bolig",2,6841110,11.63,c(-32531.38, 6722702.34)
"138",3340000,25303.0303030303,0,2019,6,"B","Orange",2,128.53,"Tre",4,"Fritt salg","Tomannsbolig",1,"418.6",0,0,0,0,0,0,1,132,"0.0","132.0","93.0",0,1,1,132,5,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q2",2019-06-25 02:00:00,"4624/27/500/NA",4624,27,500,"0",300683691,"Skipavika 76 A","skipavika",76,"A","H0101","5218","Småhus",724732,"Tomannsbolig, vertikaldelt","Bolig","Bolig",3,6898494,24.78,c(-34676.38, 6709687.33)
"139",3050000,30198.0198019802,16,2006,4,"D","Orange",2,177.81,"Tre",4,"Fritt salg","Tomannsbolig",1,"595.0",0,0,0,0,0,0,1,101,"0.0","101.0","0.0",0,1,1,101,5,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-05-04 02:00:00,"4626/237/46/NA",4626,237,46,"0",23277697,"Råkebakkane 9","råkebakkane",9,NA,"H0101","5337","Småhus",481339,"Tomannsbolig, vertikaldelt","Bolig","Bolig",6,1367522,23.67,c(-51158.33, 6748258.62)
"140",7400000,29133.8582677165,21,2001,6,"B","Lightgreen",4,110.46,"Tre",4,"Fritt salg","Frittliggende enebolig",2,"1119.4",0,0,0,0,1,0,1,230,"0.0","230.0","0.0",0,1,1,254,6,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",0,"Ikke Oppgitt",2022,"2022Q2",2022-06-01 02:00:00,"4626/150/129/NA",4626,150,129,"0",21470317,"Leirbakken 17","leirbakken",17,NA,"H0101","5382","Småhus",589717,"Enebolig","Bolig","Bolig",13,1320017,18.43,c(-46881.04, 6723412.2)
"141",5000000,21739.1304347826,38,1984,3,"E","Yellow",3,233.57,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"1002.6",0,0,0,0,0,0,1,230,"0.0","230.0","0.0",0,1,1,230,7,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",2,"Privat kloakk",2022,"2022Q2",2022-06-20 02:00:00,"4626/235/140/NA",4626,235,140,"0",9855327,"Løtevegen 25","løtevegen",25,NA,"H0101","5337","Småhus",665787,"Enebolig","Bolig","Bolig",5,1360334,23.2,c(-51479.37, 6746964.55)
"142",3600000,28571.4285714286,26,1996,4,"D","Yellow",3,193.96,"Tre",4,"Fritt salg","Frittliggende enebolig",2,"437.6",0,0,0,0,0,0,1,126,"0.0","126.0","0.0",0,1,1,126,5,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-03-15 01:00:00,"4627/7/782/NA",4627,7,782,"0",13637342,"Holmedalen 53","holmedalen",53,NA,"H0101","5300","Småhus",292634,"Enebolig","Bolig","Bolig",3,120835,6.09,c(-37485.26, 6737037.17)
"143",3700000,27205.8823529412,10,2012,6,"B","Red",1,129.22,"Tre",4,"Fritt salg","Tomannsbolig",1,"382.5",0,0,0,0,0,0,1,136,"0.0","136.0","86.0",0,1,1,136,6,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-02-28 01:00:00,"4624/44/627/NA",4624,44,627,"0",300226719,"Kjeldevegen 10 C","kjeldevegen",10,"C","H0101","5208","Småhus",227501,"Tomannsbolig, vertikaldelt","Bolig","Bolig",4,6041031,27.84,c(-30206.98, 6706548.01)
"144",6125000,37576.6871165644,4,2016,5,"C","Orange",2,130.2,"Tre",4,"Fritt salg","Tomannsbolig",1,"603.5",0,0,0,0,0,0,1,163,"0.0","163.0","100.0",0,1,1,163,5,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q4",2020-10-06 02:00:00,"4601/8/260/NA",4601,8,260,"0",300532145,"Rambjøllevegen 40","rambjøllevegen",40,NA,"H0101","5221","Småhus",3135854,"Tomannsbolig, vertikaldelt","Bolig","Bolig",4,6639654,7.08,c(-30588.92, 6727387.83)
"145",7900000,38536.5853658537,3,2019,6,"B","Orange",2,111.01,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"851.3",0,0,0,0,0,0,2,263,"0.0","263.0","166.0",0,1,1,205,4,2,2,1,0,2,"Hovedetasje","Kjøkken",3,"Privat innlagt",2,"Privat kloakk",2022,"2022Q2",2022-05-04 02:00:00,"4624/71/42/NA",4624,71,42,"0",300702821,"Berge 63 B","berge",63,"B","H0101","5211","Småhus",481535,"Enebolig m/hybel/sokkelleil.","Bolig","Bolig",6,6934513,23.67,c(-23583.45, 6712208.13)
"146",3950000,27622.3776223776,20,2002,4,"D","Orange",2,177.67,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"657.0",0,0,0,0,0,0,1,143,"0.0","143.0","0.0",0,1,1,143,5,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-04-25 02:00:00,"4626/23/280/NA",4626,23,280,"0",22576054,"Grønebakkane 40","grønebakkane",40,NA,"H0101","5363","Småhus",434192,"Enebolig","Bolig","Bolig",9,6116898,18.77,c(-50268.38, 6738773.72)
"147",3870000,20051.8134715026,17,2005,4,"D","Yellow",3,161.77,"Tre",4,"Fritt salg","Tomannsbolig",2,"697.3",0,0,0,0,0,0,1,120,"0.0","120.0","15.0",0,1,1,193,5,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-05-23 02:00:00,"4626/237/81/NA",4626,237,81,"0",23276828,"Torsvikhøgda 18","torsvikhøgda",18,NA,"H0101","5337","Småhus",551642,"Tomannsbolig, vertikaldelt","Bolig","Bolig",6,5946917,23.56,c(-51144.87, 6748103.77)
"148",8900000,29470.1986754967,27,1995,5,"C","Yellow",3,149.15,"Betong",1,"Fritt salg","Frittliggende enebolig",1,"1171.5",0,0,0,0,0,0,1,302,"0.0","302.0","0.0",0,1,1,302,6,3,4,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q3",2022-07-05 02:00:00,"4601/22/665/NA",4601,22,665,"0",9515712,"St. Hanshaugen 36","st. hanshaugen",36,NA,"H0101","5142","Småhus",739078,"Enebolig","Bolig","Bolig",5,4812742,5.61,c(-35182.31, 6729680.55)
"149",6130000,23132.0754716981,33,1989,4,"D","Yellow",3,161.58,"Betong",1,"Fritt salg","Frittliggende enebolig",1,"1158.9",0,0,0,0,0,0,1,265,"0.0","265.0","0.0",0,1,1,265,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",2,"Privat kloakk",2022,"2022Q2",2022-05-06 02:00:00,"4627/12/1204/NA",4627,12,1204,"0",9818251,"Søre Marikoven 70","søre marikoven",70,NA,"H0101","5302","Småhus",490323,"Enebolig","Bolig","Bolig",5,92594,8.02,c(-39967.06, 6735480.78)
"150",4300000,30496.4539007092,26,1996,3,"E","Orange",2,225.47,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"564.0",0,0,0,0,0,0,1,141,"0.0","141.0","0.0",0,1,1,141,5,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-06-03 02:00:00,"4626/36/900/NA",4626,36,900,"0",18626411,"Haugavegen 23","haugavegen",23,NA,"H0101","5354","Småhus",601690,"Enebolig","Bolig","Bolig",7,344867,11.36,c(-43365.77, 6733565.01)
"151",6010000,60100,11,2011,5,"C","Green",5,145.11,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"405.2",0,0,0,0,0,0,1,100,"0.0","100.0","1.0",0,1,1,100,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-05-31 02:00:00,"4601/39/706/NA",4601,39,706,"0",25184602,"Vindharpevegen 22 A","vindharpevegen",22,"A","H0101","5237","Småhus",578155,"Rekkehus","Bolig","Bolig",9,4839259,10.43,c(-34451.39, 6724181.81)
"152",5620000,34906.8322981366,43,1979,2,"F","Orange",2,280.24,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"535.6",0,0,0,0,0,0,1,161,"0.0","161.0","104.0",0,1,1,161,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-06-27 02:00:00,"4601/216/1007/NA",4601,216,1007,"0",139707885,"Eidsvåglien 1","eidsvåglien",1,NA,"H0101","5104","Småhus",699086,"Kjede/atriumhus","Bolig","Bolig",2,4909329,5.42,c(-32767.62, 6739693.1)
"153",6890000,35699.481865285,31,1991,3,"E","Red",1,210.86,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"585.4",0,0,0,0,0,0,1,193,"0.0","193.0","0.0",0,1,1,193,4,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-03-01 01:00:00,"4601/26/323/NA",4601,26,323,"0",9510591,"Nils Langhelles vei 28 C","nils langhelles vei",28,"C","H0101","5148","Småhus",234333,"Enebolig","Bolig","Bolig",6,4811744,4.61,c(-33512.66, 6729962.8)
"154",7000000,46357.6158940397,19,2003,4,"D","Orange",2,175.21,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"192.4",0,0,0,0,0,0,1,151,"0.0","151.0","0.0",0,1,1,151,4,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-04-19 02:00:00,"4601/50/336/NA",4601,50,336,"0",20771860,"Kirkebirkeland 85 B","kirkebirkeland",85,"B","H0101","5227","Småhus",415918,"Kjede/atriumhus","Bolig","Bolig",4,4828243,10.34,c(-30556.07, 6724088.92)
"155",7150000,42307.6923076923,26,1996,2,"F","Orange",2,241.73,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"370.8",0,0,0,0,0,0,1,169,"0.0","169.0","0.0",0,1,1,169,5,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q4",2022-12-05 01:00:00,"4601/187/449/NA",4601,187,449,"0",9557067,"Haukedalen 197","haukedalen",197,NA,"H0101","5121","Småhus",1382402,"Enebolig","Bolig","Bolig",3,4748557,8.24,c(-32560.49, 6742549.11)
"156",6990000,40877.1929824561,15,2007,5,"C","Yellow",3,136.23,"Tre",4,"Fritt salg","Tomannsbolig",2,"356.5",0,0,0,0,0,0,1,170,"0.0","170.0","119.0",0,1,1,171,5,3,3,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-03-10 01:00:00,"4601/137/585/NA",4601,137,585,"0",23633876,"Drotningsvikveien 64 D","drotningsvikveien",64,"D","H0101","5179","Småhus",272338,"Tomannsbolig, vertikaldelt","Bolig","Bolig",13,4834948,7.79,c(-39714.79, 6733054.78)
"157",5000000,21186.4406779661,34,1988,3,"E","Orange",2,219.35,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"895.3",0,0,0,0,0,0,1,236,"0.0","236.0","0.0",0,1,1,236,8,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-03-01 01:00:00,"4624/34/388/NA",4624,34,388,"0",9777407,"Skeismyra 59","skeismyra",59,NA,"H0101","5217","Småhus",231723,"Enebolig","Bolig","Bolig",6,2328460,24.72,c(-30393.51, 6709662.82)
"158",3490000,27054.2635658915,8,2014,6,"B","Orange",2,112.5,"Tre",4,"Fritt salg","Tomannsbolig",2,"158.7",0,0,0,0,0,0,1,129,"0.0","129.0","71.0",0,1,1,129,4,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-05-04 02:00:00,"4626/10/205/NA",4626,10,205,"0",300528263,"Austegardsvegen 73 A","austegardsvegen",73,"A","H0101","5357","Småhus",477429,"Tomannsbolig, vertikaldelt","Bolig","Bolig",8,6585645,18.55,c(-49924.79, 6729452.09)
"159",4950000,34375,26,1996,3,"E","Orange",2,231.03,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"239.5",0,0,0,0,0,0,1,144,"0.0","144.0","93.0",0,1,1,144,5,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",0,"Ikke Oppgitt",2022,"2022Q3",2022-08-02 02:00:00,"4601/82/186/NA",4601,82,186,"0",9536175,"Hatlestadlia 60","hatlestadlia",60,NA,"H0101","5227","Småhus",846315,"Enebolig","Bolig","Bolig",6,4815868,11.89,c(-30121.76, 6722588.85)
"160",8850000,42344.4976076555,11,2011,6,"B","Lightgreen",4,92.02,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"938.7",0,0,0,0,0,0,1,209,"0.0","209.0","163.0",0,1,1,209,5,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q3",2022-07-15 02:00:00,"4624/33/182/NA",4624,33,182,"0",300147086,"Strønevegen 85","strønevegen",85,NA,"H0101","5217","Småhus",786986,"Enebolig","Bolig","Bolig",5,6701796,23.83,c(-31148.64, 6710509.95)
"161",6950000,30349.3449781659,52,1970,3,"E","Yellow",3,212.55,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"925.8",0,0,0,0,0,0,2,279,"0.0","279.0","0.0",0,1,1,229,5,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-05-16 02:00:00,"4624/63/322/NA",4624,63,322,"0",9779280,"Stølsvegen 52","stølsvegen",52,NA,"H0101","5200","Småhus",527513,"Enebolig m/hybel/sokkelleil.","Bolig","Bolig",7,2321594,24.01,c(-26962.64, 6710856.32)
"162",3625000,27255.6390977444,34,1988,3,"E","Yellow",3,211.63,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"1016.3",0,0,0,0,0,0,1,133,"0.0","133.0","0.0",0,1,1,133,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-04-12 02:00:00,"4626/105/164/NA",4626,105,164,"0",9795146,"Vestmarka 8","vestmarka",8,NA,"H0101","5378","Småhus",404988,"Enebolig","Bolig","Bolig",7,1314742,21.37,c(-44491.96, 6716966.6)
"163",3350000,25968.992248062,9,2013,5,"C","Red",1,153.7,"Tre",4,"Fritt salg","Tomannsbolig",1,"504.6",0,0,0,0,0,0,1,129,"0.0","129.0","1.0",0,1,1,129,5,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-05-09 02:00:00,"4624/61/169/NA",4624,61,169,"0",25375769,"Hjellevegen 91","hjellevegen",91,NA,"H0101","5211","Småhus",496617,"Tomannsbolig, vertikaldelt","Bolig","Bolig",6,2361419,23.09,c(-26007.27, 6712029.11)
"164",2750000,27227.7227722772,28,1993,3,"E","Orange",2,214.05,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"167.9",0,0,0,0,0,0,1,101,"0.0","101.0","0.0",0,2,1,101,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-02-24 01:00:00,"4626/41/541/NA",4626,41,541,"0",12198892,"Botnafjellsvegen 8","botnafjellsvegen",8,NA,"H0201","5353","Småhus",229733,"Rekkehus","Bolig","Bolig",6,336239,11.09,c(-42954.47, 6732391.29)
"165",8275000,206875,24,1998,4,"D","Orange",2,156.17,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"1056.2",0,0,0,0,0,0,3,218,"0.0","218.0","0.0",0,1,1,40,2,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-05-16 02:00:00,"4601/185/818/NA",4601,185,818,"0",9568166,"Kringstølen 4 B","kringstølen",4,"B","U0102","5124","Småhus",525841,"Enebolig m/hybel/sokkelleil.","Bolig","Bolig",8,4819132,9.44,c(-33629.99, 6743632.71)
"166",1400000,8588.95705521472,0,2022,7,"A","Red",1,96.66,"Tre",4,"Fritt salg","Blokkleilighet",1,"726.4",0,0,0,0,0,0,1,163,"0.0","163.0","118.0",0,1,1,163,6,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-04-09 02:00:00,"4626/57/167/NA",4626,57,167,"0",300867184,"Huldraspelet 19","huldraspelet",19,NA,"H0101","5357","Småhus",409942,"Enebolig","Bolig","Bolig",2,7268031,16.12,c(-47483.21, 6729726.46)
"167",5020000,34149.6598639456,32,1990,3,"E","Orange",2,226.75,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"1565.8",0,0,0,0,0,0,1,147,"0.0","147.0","0.0",0,1,1,147,5,2,2,1,0,2,"Hovedetasje","Kjøkken",2,"Tilkn. privat vannverk",2,"Privat kloakk",2022,"2022Q2",2022-04-05 02:00:00,"4626/50/459/NA",4626,50,459,"0",12194536,"Pollhaugen 1","pollhaugen",1,NA,"H0101","5177","Småhus",375399,"Enebolig","Bolig","Bolig",4,332751,11.09,c(-41270.84, 6728187.67)
"168",5350000,32035.9281437126,38,1984,3,"E","Orange",2,233.68,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"602.2",0,0,0,0,0,0,1,167,"0.0","167.0","0.0",0,1,1,167,5,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-02-28 01:00:00,"4601/138/51/NA",4601,138,51,"0",9421262,"Kipleveien 9","kipleveien",9,NA,"H0101","5179","Småhus",224795,"Enebolig","Bolig","Bolig",5,4798087,7.28,c(-39193.56, 6733020.42)
